Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
270,6.2165,6.2165,0.3545,187.9444,135.7639,127.5417,0.5544,1,1,157,29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3875,0.1784,0.3329,5.6050,24.9499,0.5373,2024-04-08,2.8134,6.7760,2.8134,33.6000,15.6410,15.5444,-45.0000,60.0000,0.8083,0.5530,0.0000,0.0643,18.5471,1.1932,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,24,31,671,323,150.3889,10.2564,FB642DDC-A905-48C7-BFD7-07A203D32B14,2,39.4806,1.3843,0.6786,0.9394,1.5824,0.0000,0.0000,0.0000,6.2883,264,0.0000,0,0.0000,0.0000,10828.0000,0.3137,11:11:14,2024-04-08T11:11:14.949,0.5848,1.165944e+01,1.628991e+02,3.0492
271,1.8442,1.8442,0.1315,179.4583,133.8750,150.8333,0.5544,1,1,448,200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8124,0.7805,0.0598,1.2812,20.5008,0.3840,2024-04-08,1.5323,5.4208,1.5323,80.8333,15.6870,1.1708,35.0000,-40.0000,0.0000,2.9241,0.0000,0.8541,2.9388,2.5101,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,27,24,704,323,149.4167,8.5932,D5EB7FDC-7A23-484A-97A3-CF881EFFB517,2,10.8978,1.3405,0.8405,1.1267,0.5316,0.0000,0.0000,0.0000,7.6698,265,0.0000,0,0.0000,0.0000,3586.0000,0.7569,11:11:15,2024-04-08T11:11:15.008,0.7173,1.883911e+00,8.340436e+01,1.3860
272,1.9210,1.9210,0.1388,186.2800,131.5600,143.3600,0.5544,1,1,416,588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8311,0.6214,0.0500,1.6093,23.0252,0.3012,2024-04-08,1.5639,6.1292,1.5639,87.9000,15.7500,2.6832,-80.0000,25.0000,0.0000,2.0146,0.0000,0.3727,4.5407,1.6923,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,30,24,730,323,149.3200,9.1476,C71E843C-BF56-44EE-A9BA-33DF7E60D0E8,2,12.4658,1.4159,0.7696,1.0897,0.5414,0.0000,0.0000,0.0000,9.8172,266,0.0000,0,0.0000,0.0000,3733.0000,0.8831,11:11:15,2024-04-08T11:11:15.067,0.7448,2.002873e+00,1.205619e+02,1.6632
273,4.3030,4.3030,0.4144,163.6071,104.1250,102.8571,0.5544,1,1,1136,266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6649,0.7746,0.6803,1.2911,13.5722,1.0000,2024-04-08,2.3407,3.2032,2.3407,99.1538,15.8120,1.2663,-25.0000,70.0000,0.0000,1.1281,0.0000,0.7897,4.6687,3.6867,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,23,756,323,121.7679,5.2668,619A2F88-4B84-473B-A8FB-60B1FA510728,1,16.7108,1.5713,0.6287,0.9878,1.2313,0.0000,0.0000,0.0000,14.7878,267,0.0000,0,0.0000,0.0000,6819.0000,0.7947,11:11:15,2024-04-08T11:11:15.127,0.2693,6.714683e+00,1.720881e+01,1.6632
274,1.1526,1.1526,0.0626,168.3333,143.5333,148.8000,0.5544,1,1,296,511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7173,0.3368,0.0161,2.9690,30.4444,0.2703,2024-04-08,1.2114,8.5008,1.2114,20.5909,15.9370,7.1883,-90.0000,0.0000,0.0000,2.3594,0.0000,0.1391,5.7568,0.8009,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,40,14,781,323,151.6000,13.5828,2FB1F71F-C113-45AD-A5F3-E87EAA8ED856,2,13.1154,1.1728,0.8840,1.0367,0.4308,0.0000,0.0000,0.0000,4.6159,269,0.0000,0,0.0000,0.0000,2274.0000,0.8324,11:11:15,2024-04-08T11:11:15.243,0.8575,9.308514e-01,3.216459e+02,0.8316
275,1.6136,1.6136,0.1605,174.7619,119.4762,127.8095,0.5544,1,1,1256,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7208,0.4958,0.0689,2.0170,18.6703,0.3889,2024-04-08,1.4334,4.8048,1.4334,45.1429,15.9840,4.0922,25.0000,-50.0000,0.0000,1.5641,0.0000,0.2444,5.1394,1.2559,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,23,25,797,323,137.0000,8.0388,3F69A652-0317-4A45-94DF-DE9D3B1AD658,2,12.7906,1.4627,0.7313,1.0697,0.6851,0.0000,0.0000,0.0000,6.9488,270,0.0000,0,0.0000,0.0000,2877.0000,0.6484,11:11:15,2024-04-08T11:11:15.303,0.7017,1.541958e+00,5.807973e+01,1.3860
276,8.9387,8.9387,0.4796,184.5341,110.2841,99.0568,0.5544,1,1,1188,876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6615,0.7067,0.7397,1.4149,17.4596,1.0000,2024-04-08,3.3736,4.4506,3.3736,65.2857,16.1720,1.9260,60.0000,-40.0000,0.1321,0.8833,0.0000,0.5192,7.2175,3.7475,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,24,21,824,323,131.2386,6.3756,0DB2A2E2-06E3-4439-BA2E-1C2F715342C3,1,21.9300,1.6733,0.5368,0.8982,1.2560,0.0000,0.0000,0.0000,11.3508,273,0.0000,0,0.0000,0.0000,11549.0000,0.8731,11:11:15,2024-04-08T11:11:15.479,0.2420,2.010383e+01,4.615878e+01,2.4948
277,2.3820,2.3820,0.1831,202.6774,127.4194,134.0323,0.5544,1,1,322,870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5310,0.3973,0.3196,2.5171,13.8820,1.0000,2024-04-08,1.7415,3.2802,1.7415,55.1429,16.1720,5.7332,-90.0000,-10.0000,0.2697,0.7876,0.0000,0.1744,7.3910,1.2892,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,14,847,323,150.6452,5.8212,1C3452DD-9C22-44AC-844C-A4A9C77ADE30,1,17.3603,1.5906,0.6613,1.0519,1.2506,0.0000,0.0000,0.0000,6.8653,273,0.0000,0,0.0000,0.0000,4670.0000,0.4000,11:11:15,2024-04-08T11:11:15.479,0.4691,2.765579e+00,1.847990e+01,0.8316
278,2.3820,2.3820,0.1412,209.8387,129.9677,114.4839,0.5544,1,1,288,553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6327,0.6079,0.0623,1.6449,24.4252,0.4106,2024-04-08,1.7415,6.6528,1.7415,41.5909,16.2190,2.8120,-55.0000,45.0000,0.0000,1.9815,0.0000,0.3556,5.1762,1.8408,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,28,29,863,323,152.0645,10.2564,AC9213C6-0889-4767-8FCB-2B8A415635A3,2,14.0339,1.6145,0.5456,0.8809,0.5746,0.0000,0.0000,0.0000,7.0066,274,0.0000,0,0.0000,0.0000,4714.0000,0.5005,11:11:15,2024-04-08T11:11:15.539,0.7382,2.765579e+00,1.541743e+02,1.6632
279,1.5368,1.5368,0.1665,194.5500,134.1000,136.5000,0.5544,1,1,148,918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7182,0.4971,0.0824,2.0117,17.3704,0.4255,2024-04-08,1.3988,4.3428,1.3988,41.9500,16.2810,4.0744,45.0000,-50.0000,0.0000,1.4955,0.0000,0.2454,5.0046,1.2283,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,22,894,323,152.3500,7.4844,24DC49DB-76C6-4692-B203-EA5D9CB7ED71,2,12.4658,1.4508,0.7016,1.0179,0.7176,0.0000,0.0000,0.0000,9.1557,275,0.0000,0,0.0000,0.0000,3047.0000,0.5901,11:11:15,2024-04-08T11:11:15.597,0.6779,1.433140e+00,4.288527e+01,1.3860
280,5.8927,5.8927,0.7383,170.5571,135.6286,140.2143,0.5544,1,1,504,589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8513,0.9682,0.9405,1.0329,13.6565,1.0000,2024-04-08,2.7391,3.2340,2.7391,51.0769,16.4060,1.0000,30.0000,-60.0000,0.0047,0.9953,0.0000,1.0000,4.1777,4.1777,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,20,20,918,323,146.6000,4.1580,F51B4030-4D8B-4A16-A569-0F57BABE3C46,1,16.7108,1.2575,0.8221,1.0338,1.2237,0.0000,0.0000,0.0000,10.2350,277,0.0000,0,0.0000,0.0000,10262.0000,0.8674,11:11:15,2024-04-08T11:11:15.714,0.1530,1.076052e+01,1.771000e+01,2.2176
281,5.1020,5.1020,0.5868,175.2154,131.6462,133.1385,0.5544,1,1,831,602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7803,0.9506,0.8675,1.0520,13.2798,1.0000,2024-04-08,2.5487,3.0954,2.5487,64.7308,16.4530,1.0000,0.0000,-90.0000,0.0000,1.0234,0.0000,1.0000,4.0629,4.0629,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,22,940,323,144.8615,4.1580,313FB24C-643C-4E05-BD4D-C926C83044A5,1,16.2515,1.3310,0.7599,1.0113,1.2238,0.0000,0.0000,0.0000,9.0806,278,0.0000,0,0.0000,0.0000,9416.0000,0.8571,11:11:15,2024-04-08T11:11:15.773,0.1766,8.669064e+00,1.552920e+01,1.9404
282,93.6946,93.6946,0.4129,163.6761,118.6587,120.4304,0.5544,1,1,1046,233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1492,0.2348,0.4631,4.2593,59.1264,0.6511,2024-04-08,10.9223,17.6792,10.9223,60.0000,16.4530,11.2926,0.0000,75.0000,0.6196,0.6174,0.0000,0.0886,39.9575,3.5384,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,34,60,964,323,132.3217,24.6708,ECD540AE-4B56-48A3-BC03-C049552C5C11,3,86.9918,1.3794,0.7358,1.0149,1.4713,0.0000,0.0000,0.0000,13.5631,278,0.0000,0,0.0000,0.0000,60868.0000,0.3787,11:11:15,2024-04-08T11:11:15.773,0.3822,6.822374e+02,2.893253e+03,9.7020
283,4.6872,4.6872,0.7919,185.4918,119.8197,104.8033,0.5544,1,1,28,325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8423,0.8575,0.9320,1.1662,13.0101,1.0000,2024-04-08,2.4429,3.0030,2.4429,58.2593,16.5780,1.0000,10.0000,-90.0000,0.1500,0.8696,0.0000,1.0000,4.1441,4.1441,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,19,20,1026,323,137.7705,3.6036,72944D3B-A6A7-4AAC-B326-1008776569A9,1,16.5763,1.5481,0.5650,0.8747,1.2741,0.0000,0.0000,0.0000,10.8875,280,0.0000,0,0.0000,0.0000,8404.0000,0.9212,11:11:15,2024-04-08T11:11:15.891,0.1865,7.633755e+00,1.417962e+01,2.4948
284,1.9978,1.9978,0.1606,189.1538,150.1538,153.5000,0.5544,1,1,472,866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7396,0.4197,0.0672,2.3824,22.4126,0.3490,2024-04-08,1.5949,6.0060,1.5949,48.5600,16.6410,5.2956,-75.0000,30.0000,0.0000,1.4914,0.0000,0.1888,6.5053,1.2284,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,31,23,1048,323,162.1538,9.7020,58F7045F-490B-4FE6-9506-83C4B0324CE6,2,15.4675,1.2597,0.8115,1.0223,0.6901,0.0000,0.0000,0.0000,12.2245,281,0.0000,0,0.0000,0.0000,4216.0000,0.8391,11:11:15,2024-04-08T11:11:15.949,0.7344,2.124240e+00,1.134370e+02,1.6632
285,3.2273,3.2273,0.3376,173.3095,136.5952,142.5714,0.5544,1,1,923,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5888,0.4376,0.4677,2.2851,13.6970,0.8750,2024-04-08,2.0271,3.1724,2.0271,44.7419,16.7500,4.9779,0.0000,-80.0000,0.7011,0.5879,0.0000,0.2009,8.0162,1.6104,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,23,1073,323,148.2381,4.7124,54DD85A1-8E73-42FB-B839-1EE102C51453,1,19.2532,1.2688,0.8226,1.0438,1.4056,0.0000,0.0000,0.0000,6.2747,283,0.0000,0,0.0000,0.0000,6226.0000,0.4847,11:11:16,2024-04-08T11:11:16.067,0.3610,4.361315e+00,1.671716e+01,1.6632
286,1.4600,1.4600,0.1024,190.6842,134.7895,148.4737,0.5544,1,1,874,200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8085,0.5256,0.0279,1.9026,26.0845,0.2695,2024-04-08,1.3634,7.1610,1.3634,32.9444,16.8120,3.7076,-10.0000,75.0000,0.0000,2.5616,0.0000,0.2697,4.6531,1.2550,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,19,36,1098,323,153.0526,11.9196,CD15DE97-46F0-4D7C-A241-E2809CE81A44,2,11.8163,1.4147,0.7786,1.1015,0.4530,0.0000,0.0000,0.0000,5.0312,284,0.0000,0,0.0000,0.0000,2908.0000,0.8419,11:11:16,2024-04-08T11:11:16.125,0.8096,1.327009e+00,1.922736e+02,1.6632
287,2.3052,2.3052,0.4367,172.3333,124.7333,134.3333,0.5544,1,1,1226,853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5362,0.3281,0.1169,3.0483,20.2527,0.3125,2024-04-08,1.7132,5.2514,1.7132,30.6129,16.8750,7.4421,-60.0000,20.0000,0.1068,0.9035,0.0000,0.1344,8.2838,1.1131,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,27,21,1136,323,140.1333,7.4844,D8A9E529-0A01-4500-A2F3-CD7AE9FFFEDB,2,18.7939,1.3816,0.7795,1.0770,0.9280,0.0000,0.0000,0.0000,3.6490,285,0.0000,0,0.0000,0.0000,4204.0000,0.4024,11:11:16,2024-04-08T11:11:16.184,0.6738,2.632845e+00,7.582701e+01,2.4948
288,436.0432,446.8889,0.4234,186.4680,127.0000,123.5533,0.5544,1,1,548,35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1081,0.4192,9.2496,134.2539,0.4878,2024-04-08,23.5624,41.5492,23.8537,79.7318,16.8750,27.0213,-90.0000,10.0000,1.1785,0.4590,0.0000,0.0370,121.3818,4.4921,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,118,67,1159,323,144.4023,55.7172,0EB2C1D7-5E51-4FF5-A8CB-D1E65D5AB3D1,4,251.7477,1.4683,0.6626,0.9729,1.8752,0.0000,0.0000,0.0000,16.5100,285,0.0000,0,0.0000,0.0000,250538.0000,0.2002,11:11:16,2024-04-08T11:11:16.184,0.4329,6.849488e+03,3.755663e+04,25.7796
289,1.8442,1.8442,0.3699,183.5000,141.2083,150.2917,0.5544,1,1,800,615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7575,0.2919,0.1276,3.4255,17.3011,0.3529,2024-04-08,1.5323,4.3890,1.5323,32.3929,17.0470,8.6460,-60.0000,50.0000,0.1524,0.8678,0.0000,0.1157,7.9861,0.9237,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,22,1228,323,155.0417,6.9300,E7AFCF76-332A-47E8-B2D2-1383FC242178,2,17.8196,1.2995,0.8190,1.0643,1.0300,0.0000,0.0000,0.0000,4.3347,288,0.0000,0,0.0000,0.0000,3721.0000,0.7136,11:11:16,2024-04-08T11:11:16.361,0.6509,1.883911e+00,4.426856e+01,1.9404
290,1.9978,1.9978,0.0773,189.8462,139.2308,150.7308,0.5544,1,1,647,195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7631,0.5343,0.0265,1.8715,31.9376,0.3312,2024-04-08,1.5949,8.9936,1.5949,50.4286,17.0470,3.6019,20.0000,-70.0000,0.0000,2.7384,0.0000,0.2776,5.3651,1.4895,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,38,0,443,155.6538,14.6916,E319C128-DB12-485B-A9D3-0D3E23CA1E3D,2,13.7092,1.3635,0.7940,1.0826,0.4292,0.0000,0.0000,0.0000,5.5258,288,0.0000,0,0.0000,0.0000,4047.0000,0.7780,11:11:16,2024-04-08T11:11:16.361,0.8227,2.124240e+00,3.808898e+02,1.3860
291,2.4589,2.4589,0.2522,195.3125,134.5313,131.4688,0.5544,1,1,937,466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1683,0.1615,0.0392,6.1920,37.5387,0.1495,2024-04-08,1.7694,10.8878,1.7694,22.8723,17.1090,17.3953,-65.0000,35.0000,0.0000,1.2503,0.0000,0.0575,13.0802,0.7519,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,40,32,40,443,152.3750,16.3548,899C270E-F448-4693-BC14-4064C144F4AA,2,27.6643,1.4518,0.6731,0.9772,0.7370,0.0000,0.0000,0.0000,3.9824,289,0.0000,0,0.0000,0.0000,4876.0000,0.3419,11:11:16,2024-04-08T11:11:16.420,0.8375,2.900470e+00,6.758013e+02,4.1580
292,4.0725,4.0725,0.5996,175.3585,137.9057,140.8302,0.5544,1,1,635,839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7442,0.7450,0.7974,1.3423,13.1597,1.0000,2024-04-08,2.2771,3.0492,2.2771,47.4444,17.1720,1.5866,10.0000,-90.0000,0.2227,0.8179,0.0000,0.6303,5.0839,3.2042,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,17,21,74,443,149.3396,4.1580,FE7DE77A-0B7B-44B9-BFFF-D96D3E686AE8,1,16.5763,1.2716,0.8031,1.0212,1.2596,0.0000,0.0000,0.0000,8.2255,290,0.0000,0,0.0000,0.0000,7915.0000,0.6103,11:11:16,2024-04-08T11:11:16.478,0.2532,6.182403e+00,1.484418e+01,1.9404
293,1.1526,1.1526,0.1374,168.8000,133.5333,142.5333,0.5544,1,1,1156,613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7963,0.3368,0.0344,2.9690,21.1417,0.2479,2024-04-08,1.2114,5.5132,1.2114,35.0000,17.4060,7.1883,-30.0000,55.0000,0.0000,1.5890,0.0000,0.1391,5.7568,0.8009,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,23,29,97,443,145.0667,9.1476,2C7F509A-A399-4E85-AECA-D59AB6DE0F68,2,13.1154,1.2641,0.8444,1.0674,0.6204,0.0000,0.0000,0.0000,8.6600,294,0.0000,0,0.0000,0.0000,2176.0000,0.6738,11:11:16,2024-04-08T11:11:16.714,0.7803,9.308514e-01,8.774247e+01,1.3860
294,0.9221,0.9221,0.1738,187.3333,144.0000,150.2500,0.5544,1,1,672,777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8506,0.4254,0.0365,2.3509,18.0311,0.2308,2024-04-08,1.0835,4.6200,1.0835,25.0000,17.4530,5.1931,-55.0000,55.0000,0.0000,1.7101,0.0000,0.1926,4.3765,0.8428,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,24,24,128,443,157.7500,7.4844,E05D73F5-6E1B-4BBB-8796-309E44EB4907,2,10.4385,1.3009,0.8020,1.0434,0.5789,0.0000,0.0000,0.0000,6.4437,295,0.0000,0,0.0000,0.0000,1893.0000,0.8275,11:11:16,2024-04-08T11:11:16.773,0.7655,6.660631e-01,5.163267e+01,1.3860
295,119.7631,138.2854,0.5990,185.8348,119.0320,105.4423,0.5544,1,1,369,907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3246,0.2962,0.7585,3.3757,57.7443,0.7918,2024-04-08,12.3486,17.2326,13.2692,73.8252,17.5160,8.4873,-50.0000,25.0000,0.9068,0.5244,0.0000,0.1178,40.7000,4.7954,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,49,43,154,443,137.4636,21.3444,61107BC3-B204-4938-8A58-7C9B6EF925FB,1,90.9908,1.5612,0.5674,0.8858,1.5758,0.0000,0.0000,0.0000,20.1151,296,0.0000,0,0.0000,0.0000,77392.0000,0.1754,11:11:16,2024-04-08T11:11:16.833,0.2834,9.859355e+02,2.679483e+03,11.3652
296,4.2262,4.2262,0.3173,183.8909,142.1091,146.3455,0.5544,1,1,353,717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5536,0.4238,0.4847,2.3597,17.4269,0.9483,2024-04-08,2.3197,4.3890,2.3197,31.4286,17.6870,5.2218,10.0000,-65.0000,0.3558,0.7376,0.0000,0.1915,9.3954,1.7993,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,19,26,199,443,155.0909,6.9300,B0211647-AB37-4EF9-AA89-9891EDF4E0F3,1,22.3893,1.2940,0.7958,1.0298,1.2848,0.0000,0.0000,0.0000,5.8505,299,0.0000,0,0.0000,0.0000,8530.0000,0.6972,11:11:17,2024-04-08T11:11:17.009,0.4715,6.535631e+00,4.426856e+01,1.6632
297,2.6894,2.6894,0.0953,195.0857,135.9714,145.3714,0.5544,1,1,613,201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2833,0.4417,0.0292,2.2641,37.3767,0.2652,2024-04-08,1.8505,10.7492,1.8505,63.7778,17.7500,4.9092,-90.0000,-5.0000,0.0000,2.3268,0.0000,0.2037,7.2671,1.4803,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,46,17,227,443,154.7429,16.9092,2ACCD424-06E7-46EC-9B5E-DA9566CDF315,2,17.4948,1.4348,0.7452,1.0691,0.4681,0.0000,0.0000,0.0000,6.7373,300,0.0000,0,0.0000,0.0000,5416.0000,0.3340,11:11:17,2024-04-08T11:11:17.067,0.8279,3.317764e+00,6.503199e+02,1.3860
298,5.7324,5.7324,0.4070,172.3768,126.0000,128.2609,0.5544,1,1,171,26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6188,0.5885,0.6201,1.6993,16.5114,1.0000,2024-04-08,2.7016,4.1118,2.7016,99.2121,17.7500,3.0057,-30.0000,-90.0000,0.2523,0.7986,0.0000,0.3327,7.9840,2.6563,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,18,25,246,443,140.1304,6.3756,EB79EDE7-5526-4624-8DA9-4D7C100224B8,1,21.2805,1.3681,0.7441,1.0179,1.2888,0.0000,0.0000,0.0000,13.5817,300,0.0000,0,0.0000,0.0000,9669.0000,0.5750,11:11:17,2024-04-08T11:11:17.067,0.3430,1.032436e+01,3.639943e+01,2.2176
299,1.6136,1.6136,0.1141,174.9048,149.9524,149.5238,0.5544,1,1,505,385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4910,0.2840,0.1646,3.5217,13.5449,1.0000,2024-04-08,1.4334,3.1416,1.4334,27.8571,17.8120,8.9520,-90.0000,0.0000,0.3058,0.7658,0.0000,0.1117,7.6014,0.8491,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,25,13,273,443,157.2857,5.8212,60F05E10-B0C9-498B-9476-E880E7604DB3,1,16.9010,1.1664,0.8549,0.9971,1.2478,0.0000,0.0000,0.0000,5.4611,301,0.0000,0,0.0000,0.0000,3303.0000,0.0000,11:11:17,2024-04-08T11:11:17.127,0.5437,1.541958e+00,1.623496e+01,0.8316
300,1.3063,1.3063,0.2306,194.7647,138.1765,148.1176,0.5544,1,1,312,329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6738,0.3930,0.1268,2.5443,13.9152,0.5313,2024-04-08,1.2897,3.3264,1.2897,27.3000,17.8120,5.8213,40.0000,-55.0000,0.0472,0.9550,0.0000,0.1718,5.5151,0.9474,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,21,22,288,443,156.1765,5.2668,345604DA-3BBE-4CFB-AAF7-8D45C34DB586,2,12.9251,1.4095,0.7605,1.0719,0.9288,0.0000,0.0000,0.0000,3.4340,301,0.0000,0,0.0000,0.0000,2655.0000,0.5510,11:11:17,2024-04-08T11:11:17.127,0.6123,1.123096e+00,1.927179e+01,1.3860
301,7.5501,7.5501,0.9850,173.6875,134.4125,133.2000,0.5544,1,1,470,84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8781,0.8220,0.9685,1.2165,15.4011,1.0000,2024-04-08,3.1005,3.7576,3.1005,52.1000,17.8750,1.0000,-90.0000,-35.0000,0.1657,0.8579,0.0000,1.0000,4.8469,4.8469,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,22,21,312,443,146.0375,4.1580,1C931489-9311-491D-BF00-66E1A534186A,1,19.3877,1.2922,0.7669,0.9910,1.2589,0.0000,0.0000,0.0000,9.1001,302,0.0000,0,0.0000,0.0000,11683.0000,0.8037,11:11:17,2024-04-08T11:11:17.186,0.1749,1.560606e+01,2.777987e+01,3.0492
302,6.3799,6.3799,0.4931,178.6301,134.8904,138.3973,0.5544,1,1,798,222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6858,0.7023,0.7433,1.4240,16.3481,1.0000,2024-04-08,2.8501,4.0040,2.8501,48.3125,18.0470,1.9644,0.0000,80.0000,0.1405,0.8768,0.0000,0.5091,6.6390,3.3796,7-Pygsuia-SF-SW-NITRATE-day5-sample3-replicate3-08April2024_000001.tif,18,25,335,443,148.3288,5.8212,AFFEAA50-536F-42F6-9E3B-BF5944F122F2,1,20.0372,1.3243,0.7748,1.0260,1.2257,0.0000,0.0000,0.0000,9.8524,305,0.0000,0,0.0000,0.0000,10828.0000,0.5329,11:11:17,2024-04-08T11:11:17.361,0.2882,1.212215e+01,3.361095e+01,1.9404
